Sentence Index,Sentence,Word,POS Tag
824,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
824,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
824,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
825,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
825,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
825,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
825,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
826,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
826,বাপেকৰ নাম ৰমেশ।,নাম,UNK
826,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
827,মই বিয়লি চাহ খাব।,মই,PRON
827,মই বিয়লি চাহ খাব।,বিয়লি,VERB
827,মই বিয়লি চাহ খাব।,চাহ,UNK
827,মই বিয়লি চাহ খাব।,খাব।,UNK
828,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
828,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
828,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
828,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
829,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
829,বাপেকৰ নাম ৰমেশ।,নাম,UNK
829,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
830,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
830,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
830,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
830,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
831,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
831,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
831,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
831,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
832,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
832,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
832,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
832,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
832,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
833,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
833,বাপেকৰ নাম ৰমেশ।,নাম,UNK
833,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
834,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
834,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
834,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
834,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
835,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
835,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
835,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
835,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
835,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
836,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
836,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
836,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
836,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
837,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
837,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
837,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
837,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
837,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
838,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
838,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
838,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
838,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
839,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
839,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
839,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
839,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
839,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
840,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
840,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
840,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
840,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
841,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
841,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
841,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
841,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
841,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
842,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
842,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
842,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
842,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
842,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
843,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
843,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
843,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
843,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
844,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
844,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
844,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
844,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
845,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
845,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
845,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
846,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
846,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
846,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
846,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
847,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
847,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
847,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
847,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
848,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
848,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
848,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
848,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
849,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
849,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
849,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
849,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
850,মই বিয়লি চাহ খাব।,মই,PRON
850,মই বিয়লি চাহ খাব।,বিয়লি,VERB
850,মই বিয়লি চাহ খাব।,চাহ,UNK
850,মই বিয়লি চাহ খাব।,খাব।,UNK
851,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
851,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
851,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
851,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
852,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
852,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
852,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
852,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
852,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
853,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
853,বাপেকৰ নাম ৰমেশ।,নাম,UNK
853,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
854,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
854,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
854,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
855,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
855,বাপেকৰ নাম ৰমেশ।,নাম,UNK
855,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
856,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
856,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
856,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
856,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
857,মই বিয়লি চাহ খাব।,মই,PRON
857,মই বিয়লি চাহ খাব।,বিয়লি,VERB
857,মই বিয়লি চাহ খাব।,চাহ,UNK
857,মই বিয়লি চাহ খাব।,খাব।,UNK
858,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
858,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
858,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
858,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
859,মই বিয়লি চাহ খাব।,মই,PRON
859,মই বিয়লি চাহ খাব।,বিয়লি,VERB
859,মই বিয়লি চাহ খাব।,চাহ,UNK
859,মই বিয়লি চাহ খাব।,খাব।,UNK
860,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
860,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
860,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
860,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
861,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
861,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
861,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
861,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
862,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
862,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
862,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
862,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
863,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
863,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
863,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
863,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
864,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
864,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
864,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
864,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
865,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
865,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
865,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
865,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
865,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
866,মই বিয়লি চাহ খাব।,মই,PRON
866,মই বিয়লি চাহ খাব।,বিয়লি,VERB
866,মই বিয়লি চাহ খাব।,চাহ,UNK
866,মই বিয়লি চাহ খাব।,খাব।,UNK
867,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
867,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
867,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
867,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
868,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
868,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
868,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
868,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
869,মই বিয়লি চাহ খাব।,মই,PRON
869,মই বিয়লি চাহ খাব।,বিয়লি,VERB
869,মই বিয়লি চাহ খাব।,চাহ,UNK
869,মই বিয়লি চাহ খাব।,খাব।,UNK
870,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
870,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
870,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
871,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
871,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
871,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
871,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
872,মই বিয়লি চাহ খাব।,মই,PRON
872,মই বিয়লি চাহ খাব।,বিয়লি,VERB
872,মই বিয়লি চাহ খাব।,চাহ,UNK
872,মই বিয়লি চাহ খাব।,খাব।,UNK
873,মই বিয়লি চাহ খাব।,মই,PRON
873,মই বিয়লি চাহ খাব।,বিয়লি,VERB
873,মই বিয়লি চাহ খাব।,চাহ,UNK
873,মই বিয়লি চাহ খাব।,খাব।,UNK
874,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
874,বাপেকৰ নাম ৰমেশ।,নাম,UNK
874,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
875,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
875,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
875,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
876,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
876,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
876,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
876,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
877,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
877,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
877,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
877,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
878,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
878,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
878,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
878,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
879,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
879,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
879,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
879,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
879,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
880,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
880,বাপেকৰ নাম ৰমেশ।,নাম,UNK
880,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
881,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
881,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
881,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
881,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
882,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
882,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
882,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
882,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
883,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
883,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
883,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
883,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
884,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
884,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
884,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
884,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
885,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
885,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
885,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
885,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
886,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
886,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
886,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
886,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
887,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
887,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
887,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
887,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
888,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
888,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
888,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
888,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
889,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
889,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
889,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
889,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
890,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
890,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
890,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
890,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
891,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
891,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
891,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
891,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
892,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
892,বাপেকৰ নাম ৰমেশ।,নাম,UNK
892,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
893,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
893,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
893,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
893,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
894,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
894,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
894,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
894,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
895,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
895,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
895,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
895,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
896,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
896,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
896,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
896,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
896,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
897,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
897,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
897,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
897,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
897,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
898,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
898,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
898,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
898,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
898,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
899,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
899,বাপেকৰ নাম ৰমেশ।,নাম,UNK
899,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
900,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
900,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
900,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
900,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
901,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
901,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
901,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
901,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
902,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
902,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
902,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
902,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
903,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
903,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
903,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
903,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
904,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
904,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
904,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
904,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
905,মই বিয়লি চাহ খাব।,মই,PRON
905,মই বিয়লি চাহ খাব।,বিয়লি,VERB
905,মই বিয়লি চাহ খাব।,চাহ,UNK
905,মই বিয়লি চাহ খাব।,খাব।,UNK
906,মই বিয়লি চাহ খাব।,মই,PRON
906,মই বিয়লি চাহ খাব।,বিয়লি,VERB
906,মই বিয়লি চাহ খাব।,চাহ,UNK
906,মই বিয়লি চাহ খাব।,খাব।,UNK
907,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
907,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
907,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
907,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
908,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
908,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
908,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
909,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
909,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
909,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
909,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
909,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
910,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
910,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
910,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
910,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
911,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
911,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
911,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
911,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
912,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
912,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
912,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
912,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
913,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
913,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
